Category,Rating,Reviews,Size,Type,Price,Content Rating,Genres,Last Updated
FAMILY,4.7,412744,0.1-10MB,Free,0,Everyone,Entertainment;Creativity,"July 19, 2018"
NEWS_AND_MAGAZINES,4.1,63020,Varies with device,Free,0,Everyone 10+,News & Magazines,"February 13, 2018"
PERSONALIZATION,4.5,14,10.1-20MB,Free,0,Everyone,Personalization,"July 31, 2018"
SPORTS,4.6,5305,Varies with device,Free,0,Everyone,Sports,"May 18, 2018"
TOOLS,4.2,4010,0.1-10MB,Free,0,Everyone,Tools,"May 10, 2017"
TRAVEL_AND_LOCAL,4.4,105,0.1-10MB,Free,0,Everyone,Travel & Local,"May 2, 2018"
LIFESTYLE,4.3,9,0.1-10MB,Free,0,Teen,Lifestyle,"November 22, 2016"
FAMILY,4.2,69126,50.1-60MB,Free,0,Everyone,Puzzle,"April 19, 2018"
SPORTS,4.4,382,10.1-20MB,Free,0,Everyone,Sports,"March 6, 2018"
COMMUNICATION,4.5,5150471,Varies with device,Free,0,Everyone,Communication,"July 19, 2018"
FOOD_AND_DRINK,4.0,196,0.1-10MB,Free,0,Everyone 10+,Food & Drink,"February 17, 2017"
PHOTOGRAPHY,4.4,626366,Varies with device,Free,0,Everyone,Photography,"June 29, 2016"
FAMILY,4.7,39153,90.1-100MB,Free,0,Everyone,Puzzle,"July 25, 2018"
FAMILY,4.0,2378,0.1-10MB,Free,0,Everyone,Entertainment,"November 30, 2016"
NEWS_AND_MAGAZINES,4.3,386,0.1-10MB,Free,0,Everyone,News & Magazines,"October 27, 2017"
GAME,4.3,1841061,Varies with device,Free,0,Teen,Simulation,"July 31, 2018"
FAMILY,4.4,187892,30.1-40MB,Free,0,Everyone,Simulation,"May 10, 2018"
PRODUCTIVITY,4.3,815974,Varies with device,Free,0,Everyone,Productivity,"August 6, 2018"
FOOD_AND_DRINK,4.3,19314,40.1-50MB,Free,0,Everyone,Food & Drink,"July 31, 2018"
HEALTH_AND_FITNESS,2.3,3,0.1-10MB,Free,0,Everyone,Health & Fitness,"July 18, 2018"
ENTERTAINMENT,4.0,319692,Varies with device,Free,0,Teen,Entertainment,"August 3, 2018"
TOOLS,4.5,2,0.1-10MB,Free,0,Everyone,Tools,"February 12, 2015"
GAME,4.4,5566889,90.1-100MB,Free,0,Everyone,Arcade,"May 24, 2018"
EDUCATION,4.4,2078,Varies with device,Free,0,Everyone,Education;Education,"December 24, 2017"
BUSINESS,4.3,1,10.1-20MB,Free,0,Everyone,Business,"October 3, 2017"
BUSINESS,4.4,4518,20.1-30MB,Free,0,Everyone,Business,"March 1, 2018"
GAME,4.5,354373,60.1-70MB,Free,0,Everyone 10+,Action,"October 12, 2017"
FINANCE,4.3,0,Varies with device,Free,0,Everyone,Finance,"February 9, 2018"
TRAVEL_AND_LOCAL,3.7,19,0.1-10MB,Free,0,Everyone,Travel & Local,"April 17, 2018"
TOOLS,1.0,2,0.1-10MB,Free,0,Everyone,Tools,"March 23, 2018"
TRAVEL_AND_LOCAL,3.4,15750,Varies with device,Free,0,Everyone,Travel & Local,"August 2, 2018"
SPORTS,4.4,21733,Varies with device,Free,0,Mature 17+,Sports,"June 29, 2018"
FINANCE,3.8,922,0.1-10MB,Free,0,Everyone,Finance,"July 13, 2017"
LIBRARIES_AND_DEMO,3.7,12657,Varies with device,Free,0,Everyone,Libraries & Demo,"September 21, 2015"
VIDEO_PLAYERS,3.1,36,Varies with device,Free,0,Everyone,Video Players & Editors,"March 20, 2017"
FAMILY,4.7,6294397,Varies with device,Free,0,Everyone,Education;Education,"August 1, 2018"
FOOD_AND_DRINK,3.3,60,20.1-30MB,Free,0,Everyone,Food & Drink,"May 14, 2018"
SPORTS,4.8,3346,Varies with device,Free,0,Everyone,Sports,"January 18, 2018"
EVENTS,4.5,1065,0.1-10MB,Free,0,Everyone,Events,"May 31, 2018"
BUSINESS,4.5,78662,20.1-30MB,Free,0,Everyone,Business,"February 13, 2018"
NEWS_AND_MAGAZINES,4.4,1071,0.1-10MB,Free,0,Everyone,News & Magazines,"July 25, 2018"
BOOKS_AND_REFERENCE,3.9,286,10.1-20MB,Free,0,Everyone,Books & Reference,"September 29, 2017"
COMMUNICATION,4.3,1,10.1-20MB,Free,0,Everyone,Communication,"December 19, 2017"
COMMUNICATION,3.9,42370,30.1-40MB,Free,0,Everyone,Communication,"June 25, 2018"
GAME,4.3,1017408,30.1-40MB,Free,0,Teen,Adventure,"July 16, 2018"
PHOTOGRAPHY,4.6,98717,50.1-60MB,Free,0,Everyone,Photography,"August 1, 2018"
FAMILY,3.2,12,10.1-20MB,Free,0,Everyone,Casual,"February 3, 2018"
GAME,4.3,165928,90.1-100MB,Free,0,Teen,Role Playing,"July 31, 2018"
BOOKS_AND_REFERENCE,4.3,1,30.1-40MB,Free,0,Everyone,Books & Reference,"July 24, 2018"
FINANCE,4.3,0,0.1-10MB,Free,0,Everyone,Finance,"April 30, 2018"
SOCIAL,4.4,90082,0.1-10MB,Free,0,Everyone,Social,"May 22, 2018"
BUSINESS,4.3,2,0.1-10MB,Free,0,Everyone,Business,"February 15, 2013"
PHOTOGRAPHY,4.5,10858556,Varies with device,Free,0,Everyone,Photography,"August 6, 2018"
FAMILY,4.2,38473,20.1-30MB,Free,0,Everyone,Casual;Pretend Play,"April 11, 2018"
HEALTH_AND_FITNESS,4.0,87,30.1-40MB,Free,0,Everyone,Health & Fitness,"July 28, 2018"
HEALTH_AND_FITNESS,4.3,0,0.1-10MB,Free,0,Everyone 10+,Health & Fitness,"June 28, 2018"
PERSONALIZATION,4.4,38,50.1-60MB,Free,0,Everyone,Personalization,"May 6, 2018"
ENTERTAINMENT,4.1,58028,10.1-20MB,Free,0,Teen,Entertainment,"July 5, 2018"
FAMILY,3.5,205,60.1-70MB,Free,0,Everyone,Educational;Education,"March 6, 2017"
FAMILY,3.6,1042,40.1-50MB,Free,0,Everyone,Role Playing;Pretend Play,"August 4, 2017"
LIFESTYLE,4.3,649,50.1-60MB,Free,0,Everyone,Lifestyle,"March 14, 2017"
FAMILY,3.7,165,20.1-30MB,Free,0,Teen,Entertainment,"April 26, 2015"
BUSINESS,4.3,0,20.1-30MB,Free,0,Everyone,Business,"February 27, 2018"
WEATHER,4.4,5482,10.1-20MB,Free,0,Everyone,Weather,"August 7, 2018"
MEDICAL,4.4,34,0.1-10MB,Free,0,Everyone,Medical,"May 16, 2015"
GAME,4.4,8923587,60.1-70MB,Free,0,Everyone,Racing,"July 2, 2018"
MEDICAL,4.3,2,10.1-20MB,Free,0,Everyone,Medical,"July 24, 2018"
FAMILY,4.1,59917,90.1-100MB,Free,0,Everyone,Education;Pretend Play,"July 31, 2018"
TOOLS,4.1,24226,Varies with device,Free,0,Everyone,Tools,"June 27, 2017"
FAMILY,4.3,14,0.1-10MB,Free,0,Everyone,Entertainment,"February 9, 2018"
PERSONALIZATION,4.5,66321,10.1-20MB,Free,0,Everyone,Personalization,"June 11, 2018"
FAMILY,4.2,1260903,0.1-10MB,Free,0,Everyone,Entertainment,"August 2, 2018"
MEDICAL,4.3,3,10.1-20MB,Free,0,Everyone,Medical,"July 12, 2018"
GAME,3.9,164,30.1-40MB,Free,0,Teen,Card,"September 23, 2013"
SPORTS,4.3,2,20.1-30MB,Free,0,Everyone,Sports,"February 21, 2018"
BUSINESS,4.3,3,0.1-10MB,Free,0,Everyone,Business,"November 13, 2015"
LIFESTYLE,4.5,231,0.1-10MB,Paid,0.99,Everyone,Lifestyle,"December 24, 2017"
FAMILY,4.3,11,10.1-20MB,Paid,1.99,Everyone 10+,Action;Action & Adventure,"May 3, 2016"
LIFESTYLE,4.1,6808,10.1-20MB,Free,0,Teen,Lifestyle,"June 5, 2017"
DATING,3.5,894,10.1-20MB,Free,0,Mature 17+,Dating,"July 17, 2018"
WEATHER,4.3,7,20.1-30MB,Free,0,Everyone,Weather,"June 21, 2018"
LIFESTYLE,3.5,628,Varies with device,Free,0,Everyone,Lifestyle,"August 14, 2017"
MEDICAL,4.3,0,0.1-10MB,Paid,3.99,Everyone,Medical,"June 1, 2018"
TOOLS,4.2,54,20.1-30MB,Free,0,Everyone,Tools,"April 15, 2018"
GAME,4.5,4229977,50.1-60MB,Free,0,Everyone,Action,"August 1, 2018"
LIFESTYLE,3.6,346,0.1-10MB,Free,0,Everyone,Lifestyle,"May 22, 2018"
GAME,4.5,415,50.1-60MB,Free,0,Mature 17+,Adventure,"July 6, 2018"
NEWS_AND_MAGAZINES,3.9,13217,0.1-10MB,Free,0,Teen,News & Magazines,"August 3, 2018"
PERSONALIZATION,4.2,35,0.1-10MB,Paid,1.49,Everyone,Personalization,"April 26, 2018"
BUSINESS,4.6,14,0.1-10MB,Free,0,Everyone,Business,"June 6, 2018"
AUTO_AND_VEHICLES,3.9,3971,0.1-10MB,Free,0,Everyone,Auto & Vehicles,"July 30, 2018"
FAMILY,4.6,51973,20.1-30MB,Free,0,Everyone,Role Playing,"August 2, 2018"
FAMILY,4.2,12,10.1-20MB,Free,0,Everyone,Entertainment,"January 16, 2018"
FAMILY,4.5,12293,0.1-10MB,Free,0,Everyone,Entertainment,"May 6, 2018"
PERSONALIZATION,4.4,14832,0.1-10MB,Free,0,Everyone,Personalization,"August 3, 2018"
PRODUCTIVITY,4.9,17,70.1-80MB,Free,0,Everyone,Productivity,"June 7, 2016"
FAMILY,4.1,32,0.1-10MB,Free,0,Everyone,Education,"June 18, 2018"
BOOKS_AND_REFERENCE,4.8,123,0.1-10MB,Free,0,Everyone,Books & Reference,"March 15, 2017"
TOOLS,4.6,77311,Varies with device,Free,0,Everyone,Tools,"January 9, 2018"
HEALTH_AND_FITNESS,4.3,0,40.1-50MB,Free,0,Everyone,Health & Fitness,"July 4, 2018"
EDUCATION,4.3,1058,Varies with device,Free,0,Everyone,Education,"June 18, 2018"
FAMILY,5.0,3,0.1-10MB,Free,0,Everyone,Entertainment,"April 3, 2015"
FAMILY,1.0,2,20.1-30MB,Free,0,Everyone,Education,"July 27, 2018"
FAMILY,4.2,3263,40.1-50MB,Free,0,Everyone 10+,Role Playing,"May 29, 2018"
SHOPPING,4.4,210208,Varies with device,Free,0,Everyone,Shopping,"August 1, 2018"
FAMILY,4.3,1,10.1-20MB,Paid,1.99,Everyone,Educational,"May 30, 2016"
MEDICAL,5.0,4,0.1-10MB,Free,0,Everyone,Medical,"August 3, 2018"
VIDEO_PLAYERS,4.5,351168,10.1-20MB,Free,0,Everyone,Video Players & Editors,"October 18, 2016"
TOOLS,3.5,21592,20.1-30MB,Free,0,Everyone,Tools,"October 24, 2017"
HEALTH_AND_FITNESS,4.8,19543,Varies with device,Paid,2.99,Everyone,Health & Fitness,"January 19, 2018"
VIDEO_PLAYERS,4.1,159622,20.1-30MB,Free,0,Everyone,Video Players & Editors;Creativity,"July 17, 2018"
FAMILY,4.4,138,0.1-10MB,Free,0,Everyone,Education,"May 31, 2018"
GAME,4.4,12,90.1-100MB,Free,0,Mature 17+,Action,"February 7, 2018"
MEDICAL,4.8,6,10.1-20MB,Free,0,Everyone,Medical,"August 4, 2018"
PERSONALIZATION,4.5,7464996,Varies with device,Free,0,Everyone,Personalization,"August 3, 2018"
TRAVEL_AND_LOCAL,4.3,9231613,Varies with device,Free,0,Everyone,Travel & Local,"July 31, 2018"
EVENTS,4.8,12,20.1-30MB,Free,0,Everyone 10+,Events,"June 28, 2018"
SPORTS,4.3,9,0.1-10MB,Free,0,Everyone,Sports,"August 1, 2018"
SHOPPING,4.3,199,20.1-30MB,Free,0,Everyone,Shopping,"August 2, 2018"
SOCIAL,4.5,63765,10.1-20MB,Free,0,Mature 17+,Social,"July 31, 2018"
FAMILY,4.3,472584,90.1-100MB,Free,0,Everyone,Simulation;Action & Adventure,"August 2, 2018"
PRODUCTIVITY,4.6,1880,10.1-20MB,Paid,1.49,Everyone,Productivity,"July 1, 2018"
GAME,4.5,407788,10.1-20MB,Free,0,Everyone,Action,"July 18, 2013"
FAMILY,4.6,513,0.1-10MB,Free,0,Everyone,Education,"July 18, 2016"
HEALTH_AND_FITNESS,4.8,10,0.1-10MB,Free,0,Everyone,Health & Fitness,"June 13, 2018"
BOOKS_AND_REFERENCE,4.2,814151,Varies with device,Free,0,Teen,Books & Reference,"July 27, 2018"
TOOLS,4.4,1264,0.1-10MB,Free,0,Everyone,Tools,"August 6, 2018"
DATING,4.2,22545,0.1-10MB,Free,0,Mature 17+,Dating,"July 27, 2018"
BOOKS_AND_REFERENCE,4.6,124970,Varies with device,Free,0,Teen,Books & Reference,"May 26, 2018"
ART_AND_DESIGN,4.3,967,0.1-10MB,Free,0,Everyone,Art & Design;Creativity,"June 20, 2018"
SHOPPING,3.8,48732,10.1-20MB,Free,0,Everyone,Shopping,"July 31, 2018"
FAMILY,4.1,35,0.1-10MB,Free,0,Everyone,Entertainment,"June 25, 2017"
WEATHER,4.0,9307,0.1-10MB,Free,0,Everyone,Weather,"January 9, 2018"
GAME,4.3,11,20.1-30MB,Free,0,Everyone,Trivia,"May 22, 2018"
PRODUCTIVITY,4.0,549214,Varies with device,Free,0,Everyone,Productivity,"July 4, 2018"
PRODUCTIVITY,4.3,12321,0.1-10MB,Free,0,Everyone,Productivity,"December 25, 2016"
FAMILY,4.8,5,0.1-10MB,Free,0,Everyone,Education,"July 3, 2018"
GAME,4.4,1218,10.1-20MB,Free,0,Everyone 10+,Action,"March 6, 2018"
FAMILY,4.3,392819,50.1-60MB,Free,0,Everyone,Role Playing;Action & Adventure,"July 22, 2016"
EDUCATION,4.5,172508,70.1-80MB,Free,0,Everyone,Education;Education,"June 27, 2018"
TOOLS,4.0,59973,10.1-20MB,Free,0,Everyone,Tools,"March 16, 2018"
FINANCE,4.0,967,20.1-30MB,Free,0,Everyone,Finance,"August 2, 2018"
HOUSE_AND_HOME,4.1,65913,0.1-10MB,Free,0,Everyone,House & Home,"July 16, 2018"
FAMILY,4.3,0,0.1-10MB,Paid,1.49,Everyone,Entertainment,"February 22, 2013"
FINANCE,4.3,0,0.1-10MB,Free,0,Everyone,Finance,"March 23, 2018"
LIBRARIES_AND_DEMO,3.4,2907,Varies with device,Free,0,Everyone,Libraries & Demo,"June 22, 2018"
COMMUNICATION,4.3,192948,0.1-10MB,Free,0,Everyone,Communication,"June 19, 2018"
DATING,4.1,825,Varies with device,Free,0,Mature 17+,Dating,"December 28, 2017"
TOOLS,4.0,448,20.1-30MB,Free,0,Everyone,Tools,"July 30, 2018"
FAMILY,3.5,35337,0.1-10MB,Free,0,Teen,Entertainment,"May 25, 2018"
NEWS_AND_MAGAZINES,4.3,24,10.1-20MB,Free,0,Everyone,News & Magazines,"July 19, 2018"
FAMILY,3.9,14,10.1-20MB,Free,0,Everyone,Education,"January 13, 2015"
FAMILY,4.3,0,30.1-40MB,Free,0,Everyone,Casual,"January 2, 2018"
TRAVEL_AND_LOCAL,4.4,359403,Varies with device,Free,0,Everyone,Travel & Local,"August 2, 2018"
MAPS_AND_NAVIGATION,3.6,7,0.1-10MB,Free,0,Everyone,Maps & Navigation,"May 30, 2017"
BOOKS_AND_REFERENCE,4.3,3,0.1-10MB,Free,0,Everyone,Books & Reference,"December 17, 2015"
FAMILY,4.3,8,20.1-30MB,Free,0,Everyone,Trivia;Education,"December 10, 2017"
TRAVEL_AND_LOCAL,3.0,331,0.1-10MB,Free,0,Everyone,Travel & Local,"March 13, 2018"
COMMUNICATION,4.3,659395,10.1-20MB,Free,0,Everyone,Communication,"June 7, 2018"
FINANCE,4.4,341090,50.1-60MB,Free,0,Everyone,Finance,"July 31, 2018"
FOOD_AND_DRINK,4.7,3803,10.1-20MB,Free,0,Everyone,Food & Drink,"February 22, 2018"
BUSINESS,4.3,1,0.1-10MB,Free,0,Everyone,Business,"July 24, 2018"
VIDEO_PLAYERS,4.5,504823,Varies with device,Free,0,Everyone,Video Players & Editors,"December 13, 2017"
MAPS_AND_NAVIGATION,3.8,181,0.1-10MB,Free,0,Everyone,Maps & Navigation,"July 6, 2018"
VIDEO_PLAYERS,3.7,430643,0.1-10MB,Free,0,Everyone,Video Players & Editors,"May 31, 2018"
LIFESTYLE,5.0,5,10.1-20MB,Free,0,Everyone,Lifestyle,"April 25, 2016"
GAME,4.2,1498648,30.1-40MB,Free,0,Everyone,Action,"April 9, 2018"
LIFESTYLE,5.0,5,0.1-10MB,Free,0,Everyone,Lifestyle,"April 12, 2016"
VIDEO_PLAYERS,4.5,6474672,Varies with device,Free,0,Everyone,Video Players & Editors,"August 6, 2018"
FAMILY,4.3,35,0.1-10MB,Free,0,Everyone,Entertainment,"March 15, 2018"
FOOD_AND_DRINK,4.5,104504,Varies with device,Free,0,Everyone,Food & Drink,"July 31, 2018"
PRODUCTIVITY,5.0,3,0.1-10MB,Free,0,Everyone,Productivity,"June 5, 2018"
PHOTOGRAPHY,4.3,4871,20.1-30MB,Free,0,Everyone,Photography,"March 19, 2018"
PERSONALIZATION,4.3,2,10.1-20MB,Free,0,Teen,Personalization,"June 9, 2016"
SPORTS,4.1,288809,0.1-10MB,Free,0,Everyone,Sports,"September 27, 2017"
FAMILY,3.9,253,10.1-20MB,Free,0,Everyone,Entertainment,"March 28, 2018"
AUTO_AND_VEHICLES,4.8,4,0.1-10MB,Free,0,Everyone,Auto & Vehicles,"November 28, 2017"
FAMILY,4.0,939,30.1-40MB,Free,0,Everyone,Role Playing,"June 8, 2018"
NEWS_AND_MAGAZINES,4.6,30,0.1-10MB,Free,0,Everyone,News & Magazines,"March 20, 2018"
MEDICAL,4.4,12,0.1-10MB,Paid,16.99,Everyone,Medical,"January 27, 2017"
TOOLS,4.2,75,20.1-30MB,Free,0,Everyone,Tools,"January 31, 2018"
PERSONALIZATION,4.3,60298,10.1-20MB,Free,0,Everyone,Personalization,"January 8, 2015"
EDUCATION,4.7,314299,0.1-10MB,Free,0,Everyone,Education,"May 2, 2018"
TOOLS,4.3,0,0.1-10MB,Free,0,Everyone,Tools,"June 15, 2015"
FAMILY,1.9,76,10.1-20MB,Free,0,Everyone,Education,"February 13, 2014"
PRODUCTIVITY,4.4,80119,Varies with device,Free,0,Everyone,Productivity,"June 25, 2018"
TOOLS,4.4,211308,Varies with device,Free,0,Everyone,Tools,"August 2, 2018"
TOOLS,4.6,1092,0.1-10MB,Free,0,Everyone,Tools,"June 27, 2012"
FINANCE,4.6,25744,Varies with device,Free,0,Everyone,Finance,"July 30, 2018"
GAME,4.3,0,20.1-30MB,Free,0,Everyone,Arcade,"July 9, 2018"
GAME,4.0,82,0.1-10MB,Free,0,Everyone,Action,"July 6, 2015"
HOUSE_AND_HOME,4.0,6000,10.1-20MB,Free,0,Everyone,House & Home,"July 28, 2018"
COMMUNICATION,4.4,9,0.1-10MB,Free,0,Everyone,Communication,"May 29, 2017"
PHOTOGRAPHY,4.3,14453,20.1-30MB,Free,0,Everyone,Photography,"March 13, 2018"
NEWS_AND_MAGAZINES,5.0,22,20.1-30MB,Free,0,Everyone,News & Magazines,"June 10, 2018"
ENTERTAINMENT,3.9,9941,Varies with device,Free,0,Teen,Entertainment,"July 7, 2017"
FAMILY,4.2,731,Varies with device,Free,0,Everyone,Educational;Education,"July 28, 2018"
BUSINESS,4.3,0,0.1-10MB,Free,0,Everyone,Business,"October 4, 2017"
LIBRARIES_AND_DEMO,4.6,237,0.1-10MB,Free,0,Everyone,Libraries & Demo,"September 27, 2017"
VIDEO_PLAYERS,4.4,1031045,Varies with device,Free,0,Everyone,Video Players & Editors,"July 30, 2018"
MEDICAL,4.5,1686,10.1-20MB,Free,0,Everyone,Medical,"July 30, 2018"
PERSONALIZATION,3.5,1042,0.1-10MB,Free,0,Everyone,Personalization,"August 5, 2014"
GAME,4.4,382100,Varies with device,Free,0,Teen,Casino,"July 11, 2018"
TRAVEL_AND_LOCAL,4.2,6762,0.1-10MB,Free,0,Everyone,Travel & Local,"July 14, 2015"
MAPS_AND_NAVIGATION,4.3,16657,0.1-10MB,Free,0,Everyone,Maps & Navigation,"July 17, 2018"
SHOPPING,4.1,68406,20.1-30MB,Free,0,Everyone,Shopping,"July 25, 2018"
COMMUNICATION,4.3,9642112,Varies with device,Free,0,Everyone,Communication,"August 1, 2018"
GAME,4.5,70,0.1-10MB,Free,0,Everyone,Board,"May 13, 2018"
PERSONALIZATION,4.5,90,30.1-40MB,Paid,1.99,Everyone,Personalization,"August 4, 2018"
LIFESTYLE,5.0,3,0.1-10MB,Free,0,Everyone,Lifestyle,"July 29, 2018"
EDUCATION,4.5,172508,70.1-80MB,Free,0,Everyone,Education;Education,"June 27, 2018"
PRODUCTIVITY,4.2,4737,0.1-10MB,Free,0,Everyone,Productivity,"November 26, 2015"
COMICS,4.4,5968,0.1-10MB,Free,0,Everyone,Comics,"May 28, 2018"
SHOPPING,4.6,69,0.1-10MB,Free,0,Everyone,Shopping,"June 15, 2018"
TRAVEL_AND_LOCAL,4.0,875,20.1-30MB,Free,0,Everyone,Travel & Local,"August 3, 2018"
COMMUNICATION,3.6,20769,10.1-20MB,Free,0,Everyone,Communication,"July 11, 2018"
COMMUNICATION,3.4,37,10.1-20MB,Free,0,Everyone,Communication,"November 21, 2014"
COMMUNICATION,4.3,0,10.1-20MB,Paid,0.99,Everyone,Communication,"July 26, 2018"
FAMILY,4.3,0,10.1-20MB,Free,0,Everyone,Education,"June 24, 2014"
LIFESTYLE,1.5,2,0.1-10MB,Free,0,Everyone,Lifestyle,"June 7, 2018"
FAMILY,4.3,0,50.1-60MB,Free,0,Everyone,Education,"January 30, 2018"
LIFESTYLE,1.7,686,0.1-10MB,Free,0,Everyone,Lifestyle,"July 11, 2018"
TRAVEL_AND_LOCAL,4.4,75,10.1-20MB,Free,0,Everyone,Travel & Local,"May 23, 2018"
FAMILY,4.3,0,10.1-20MB,Free,0,Everyone,Educational;Education,"May 15, 2018"
LIFESTYLE,4.7,20304,20.1-30MB,Free,0,Everyone,Lifestyle,"July 31, 2018"
DATING,4.3,4,0.1-10MB,Paid,3.99,Teen,Dating,"August 2, 2018"
FAMILY,5.0,7,10.1-20MB,Free,0,Everyone,Education,"September 10, 2016"
FAMILY,4.3,34514,50.1-60MB,Free,0,Everyone,Puzzle;Brain Games,"July 20, 2018"
PERSONALIZATION,4.1,12180,0.1-10MB,Free,0,Everyone,Personalization,"December 24, 2016"
COMMUNICATION,4.2,15287,10.1-20MB,Free,0,Everyone,Communication,"January 24, 2018"
TOOLS,4.2,533,0.1-10MB,Free,0,Everyone,Tools,"October 2, 2017"
PRODUCTIVITY,4.1,71432,0.1-10MB,Free,0,Everyone,Productivity,"November 1, 2017"
FAMILY,4.2,540,0.1-10MB,Free,0,Everyone,Entertainment,"August 1, 2018"
HEALTH_AND_FITNESS,4.5,144040,50.1-60MB,Free,0,Everyone,Health & Fitness,"July 27, 2018"
SPORTS,4.0,68935,40.1-50MB,Free,0,Everyone,Sports,"June 27, 2018"
AUTO_AND_VEHICLES,4.3,21,10.1-20MB,Paid,1.49,Everyone,Auto & Vehicles,"July 27, 2018"
NEWS_AND_MAGAZINES,3.8,881,0.1-10MB,Free,0,Everyone,News & Magazines,"January 20, 2014"
LIFESTYLE,4.6,815280,0.1-10MB,Free,0,Everyone,Lifestyle,"June 30, 2018"
PRODUCTIVITY,4.3,201718,30.1-40MB,Free,0,Everyone,Productivity,"July 11, 2018"
GAME,4.1,13304,0.1-10MB,Free,0,Everyone,Arcade,"November 30, 2016"
DATING,2.5,5377,10.1-20MB,Free,0,Mature 17+,Dating,"July 31, 2018"
FAMILY,4.4,3570,20.1-30MB,Paid,2.99,Everyone 10+,Strategy,"September 22, 2017"
LIFESTYLE,4.5,16426,0.1-10MB,Free,0,Everyone,Lifestyle,"February 26, 2017"
FAMILY,5.0,100,0.1-10MB,Free,0,Everyone,Education,"May 6, 2018"
FAMILY,5.0,22,0.1-10MB,Free,0,Everyone,Education,"November 7, 2017"
SOCIAL,4.7,3873,60.1-70MB,Free,0,Teen,Social,"July 13, 2018"
FOOD_AND_DRINK,4.8,1250,10.1-20MB,Free,0,Everyone,Food & Drink,"July 28, 2018"
FAMILY,4.4,86961,90.1-100MB,Free,0,Everyone,Casual;Action & Adventure,"June 5, 2018"
TOOLS,2.5,15,0.1-10MB,Free,0,Everyone,Tools,"September 10, 2016"
BUSINESS,4.5,3079,0.1-10MB,Free,0,Everyone,Business,"August 2, 2018"
NEWS_AND_MAGAZINES,4.7,143,20.1-30MB,Paid,0.99,Mature 17+,News & Magazines,"July 26, 2018"
FAMILY,3.5,352,0.1-10MB,Free,0,Everyone,Entertainment,"July 23, 2017"
LIFESTYLE,5.0,10,0.1-10MB,Free,0,Everyone,Lifestyle,"July 15, 2016"
FOOD_AND_DRINK,3.6,742,40.1-50MB,Free,0,Everyone,Food & Drink,"July 25, 2018"
DATING,4.1,10,10.1-20MB,Free,0,Everyone,Dating,"April 12, 2017"
TRAVEL_AND_LOCAL,4.2,556,0.1-10MB,Free,0,Everyone,Travel & Local,"July 25, 2018"
PHOTOGRAPHY,4.3,244371,Varies with device,Free,0,Everyone,Photography,"July 5, 2018"
MEDICAL,4.9,18,0.1-10MB,Free,0,Everyone,Medical,"January 17, 2018"
GAME,4.4,201426,70.1-80MB,Free,0,Teen,Action,"August 2, 2018"
PHOTOGRAPHY,2.6,201,0.1-10MB,Free,0,Everyone,Photography,"May 2, 2017"
BUSINESS,3.8,70,Varies with device,Free,0,Everyone,Business,"October 26, 2016"
PERSONALIZATION,4.1,131,0.1-10MB,Paid,4.99,Everyone,Personalization,"March 8, 2015"
FAMILY,2.4,468,0.1-10MB,Free,0,Everyone,Entertainment,"March 3, 2018"
PRODUCTIVITY,4.3,369,10.1-20MB,Free,0,Everyone,Productivity,"July 18, 2018"
PRODUCTIVITY,4.3,1905,0.1-10MB,Free,0,Everyone,Productivity,"October 17, 2015"
PHOTOGRAPHY,4.5,10847682,Varies with device,Free,0,Everyone,Photography,"August 1, 2018"
SOCIAL,3.9,8936,Varies with device,Free,0,Everyone,Social,"May 18, 2017"
DATING,4.4,667,20.1-30MB,Free,0,Mature 17+,Dating,"August 3, 2018"
FOOD_AND_DRINK,4.7,51517,Varies with device,Free,0,Everyone,Food & Drink,"August 1, 2018"
LIFESTYLE,4.8,74,0.1-10MB,Free,0,Teen,Lifestyle,"September 30, 2015"
SHOPPING,4.2,5121,0.1-10MB,Free,0,Everyone,Shopping,"July 13, 2018"
GAME,1.0,1,0.1-10MB,Free,0,Everyone,Card,"May 21, 2018"
TOOLS,2.9,452,0.1-10MB,Free,0,Everyone,Tools,"July 17, 2017"
BUSINESS,4.3,0,0.1-10MB,Paid,0.99,Everyone,Business,"December 16, 2017"
PERSONALIZATION,4.3,2,10.1-20MB,Free,0,Teen,Personalization,"October 2, 2016"
FAMILY,4.3,41,0.1-10MB,Paid,2.99,Everyone,Education;Pretend Play,"May 31, 2018"
PHOTOGRAPHY,4.4,70189,10.1-20MB,Free,0,Teen,Photography,"August 11, 2015"
SPORTS,3.0,26,10.1-20MB,Free,0,Everyone,Sports,"May 9, 2017"
SOCIAL,4.2,226,10.1-20MB,Free,0,Everyone 10+,Social,"January 31, 2018"
GAME,4.4,1107197,Varies with device,Free,0,Teen,Adventure,"August 1, 2018"
ENTERTAINMENT,4.2,613059,20.1-30MB,Free,0,Everyone,Entertainment,"July 26, 2018"
PHOTOGRAPHY,4.4,3368705,Varies with device,Free,0,Everyone,Photography,"July 16, 2018"
PERSONALIZATION,4.4,18918,10.1-20MB,Free,0,Everyone,Personalization,"June 19, 2018"
FINANCE,4.4,250706,30.1-40MB,Free,0,Everyone,Finance,"July 31, 2018"
FAMILY,4.2,32200,10.1-20MB,Free,0,Everyone,Casual;Pretend Play,"November 6, 2017"
FAMILY,4.5,47644,20.1-30MB,Free,0,Everyone,Adventure;Action & Adventure,"May 31, 2018"
